Page Url,Publisher,Agreement ID,Agreement Labeling,Agreement Published,URL,Start Date,End Date,Consortia/Institution,Country,Size,Commnets on size/article output,Cost,Comments on Cost Development,Financial Shift,Risk Sharing,OA Coverage,Fully Open Access Journals Covered,OA License,Article Types,Access Costs,Comments on Acess Costs,Access Coverage,Perpetual Access Rights,Workflow Assessment,Comments on Workflows,Overall Assessment and Comments
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2022slov/,American Chemical Society,acs2022slov,ACS Read and Publish Agreement,No,,01/01/2022,12/31/2022,Slovenian Consortium CTK,Slovenia,60,,Agreement costs within the range of the previous spending level,"Price increase due to the annual price cap, as negotiated in previous years for the subscription-based license",Subscriptions fully converted to OA publishing fees (access related costs 5% or less),"The whole amount, previously spent to finance the subscription-based access is recalculated as APC budget to cover APCs. The calculated number of “credits” is expected to fully cover the annual article output by the authors from consortium institutions. Unused credits can be used to publish OA articles even after the expiration of the contract, taking into account the year in which the article was accepted for publication. However, each additional article will be invoiced separately.",Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Letters",0%,"Access costs not exactly specified – the number of APCs covered by the agreement is calculated on the basis of the license fees, so access costs could also be regarded as 100%",Yes,Yes,Ok,"Based on CCC Rights Link platform, efficient and reliable",This is a good example of a transparent publishing agreement within the framework of current spending level
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2023slov/,American Chemical Society,acs2023slov,ACS Read and Publish Agreement,No,,01/01/2023,12/31/2024,Slovenian Consortium CTK,Slovenia,75,The number of eligible articles covers the expected annual number of publications,Agreement costs within the range of the previous spending level,"Price increase due to the annual price cap, as negotiated in previous years for the subscription-based license",Subscriptions fully converted to OA publishing fees (access related costs 5% or less),"The whole amount, previously spent to finance the subscription-based access is recalculated as APC budget to cover APCs. The calculated number of “credits” is expected to fully cover the annual article output by the authors from consortium institutions. Unused credits can be used to publish OA articles even after the expiration of the contract, taking into account the year in which the article was accepted for publication. However, each additional article will be invoiced separately.",Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Letters",0%,"Access costs not exactly specified – the number of APCs covered by the agreement is calculated on the basis of the license fees, so access costs could also be regarded as 100%",Yes,Yes,Ok,"Based on CCC Rights Link platform, very efficient and reliable",This is a good example of a transparent read & publish agreement within the framework of the current spending level
https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2020kaust/,Oxford University Press,oxf2020kaust,Read and Publish,No,,01/01/2020,12/31/2020,KAUST,Saudi Arabia,14,,Cost increase,,Subscriptions partly converted to OA publishing fees,,No,No,CC-BY mandatory,"Original research articles, Review articles",20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2020kaust/,IOP Publishing,iop2020kaust,IOP Transformative Open Access Agreement,No,,01/01/2020,12/31/2022,KAUST,Saudi Arabia,9,Number of articles with KAUST corresponding authors in 2020 (source: Scopus),Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,"If articles within the allowance remain unused at the end of any given year, they will not roll forward and are unable to be used at a later date. In the event that the level of gold open access publishing in the included journals exceeds their allowance, KAUST shall pay additionally for APCs at IOP’s standard rates, to which KAUST is entitled a 10% discount.",Yes,No,CC-BY mandatory,"Research papers, Special Issue papers, Letters",20%-50%,,Yes,Yes,Ok,IOP is actively working on our feedbacks,This is our second deal with IOP (first we had an offset deal). They expanded the list of eligible journals.
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023kaust/,IOP Publishing,iop2023kaust,IOP Transformative Open Access Agreement,No,,01/01/2023,12/31/2025,King Abdullah University of Science and Technology (KAUST),Saudi Arabia,19,Number of published articles in 2022,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Uncapped OA publishing agreement,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Letters",20%-50%,,Yes,Yes,Ok,,This is our third OA publishing agreement with IOP Publishing and the first uncapped
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2017kaust/,IOP Publishing,iop2017kaust,Offset,No,,04/01/2017,12/31/2019,KAUST,Saudi Arabia,9,,Agreement costs within the range of the previous spending level,,APC spend is offset against the institutional subscription costs,Offsetting up to the maximum of 90% of any eligible hybrid APC paid by KAUST authors,No,No,CC-BY mandatory,"Original research articles, Review articles",More than 50%,,No,Yes,Deficient,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/ir2023kaust/,Inter-Research Science Publisher,ir2023kaust,Read and Publish,No,,01/01/2023,12/31/2024,King Abdullah University of Science and Technology (KAUST),Saudi Arabia,3,,Cost decrease,,Subscriptions partly converted to OA publishing fees,Uncapped OA publishing agreement,No,Yes,CC-BY mandatory,"Original research articles, Review articles, Notes",More than 50%,,Yes,Yes,Deficient,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cshl2021kaust/,Cold Spring Harbor Laboratory Press,cshl2021kaust,Read and Publish,No,,01/01/2021,12/31/2021,KAUST,Saudi Arabia,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,No,Yes,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cshl2022kaust/,Cold Spring Harbor Laboratory Press,cshl2022kaust,Read and Publish,No,,01/01/2022,12/31/2024,KAUST,Saudi Arabia,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Publishing fee adjusted annually,No,Fully OA titles are included selectively,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021kaust/,Cambridge University Press,cam2021kaust,,No,,01/01/2021,12/31/2023,KAUST,Saudi Arabia,9,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,The amount of publishing is unlimited – there are no added charges for publishing articles above the fixed amount,No,Yes,CC-BY variations allowed,"A research, review or rapid communications format article. Brief reports and case reports also included.",More than 50%,,Yes,Yes,Ok,"Works well, using CCC RightsLink","This is our second read and publish agreement with CUP. Our publishing output with CUP is low, comparing to other publishers with whom we have agreements."
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2019kaust/,Cambridge University Press,cam2019kaust,Read and Publish,No,,01/01/2019,12/31/2021,KAUST,Saudi Arabia,7,,Cost increase,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY variations allowed,"Original research articles, Review articles",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2023kaust/,Association for Computing Machinery,acm2023kaust,Tiered Band Open Access Model,No,,01/01/2023,12/31/2025,King Abdullah University of Science and Technology (KAUST),Saudi Arabia,11,,Agreement costs within the range of the previous spending level,,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),Uncapped OA publishing,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings",0%,,Yes,Yes,Deficient,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/aps2022kaust/,American Physical Society,aps2022kaust,Read and Publish Pilot,No,,01/01/2022,12/31/2024,KAUST,Saudi Arabia,39,,Cost increase,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Regular Articles, Letters, Rapid Communications, Reviews, Perspectives and Short Papers",More than 50%,,Yes,No,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2020kaust/,Association for Computing Machinery,acm2020kaust,ACM Open,No,,01/01/2020,12/31/2022,KAUST,Saudi Arabia,7,,Cost increase,,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),Uncapped OA publishing,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings, Letters",0%,,Yes,Yes,Deficient,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2021unit/,Royal Society of Chemistry,rsc2021unit,RSC Read & Publish,No,,01/01/2021,12/31/2022,Unit,Norway,55,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Agreement allows for unlimited publishing within set price,No,No,CC-BY variations allowed,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/rup2023uit/,Rockefeller University Press,rup2023uit,Rockefeller University Press Read and Publish Agreement,No,,01/01/2023,12/31/2024,UiT the Arctic University of Norway,Norway,2,2021 output,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Open Access publishing is unlimited,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,"The agreement allows unlimited access to and open access publishing in RUP’s 3 hybrid titles. The price is based on current spend and with a 1,5% price increase per year."
https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2020unit/,Oxford University Press,oxf2020unit,OUP Publish and Read,Yes,https://www.openaccess.no/oxford-university-press---sales-agreement-sa-001287---signed.pdf,01/01/2020,12/31/2022,Unit,Norway,180,This is the approximate number of corresponding author articles from the member institutions of this agreement,Agreement costs within the range of the previous spending level,,"Previous subscription cost continues, but includes unlimited publishing",Unlimited publishing,No,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",More than 50%,,Yes,Yes,Too early to assess,"Workflow has just started, and will be monitored during the coming months","The cost of the agreement is based on the previous subscription cost. However, unlimited OA publishing is included. For future agreements the cost needs – to a much larger extent – to be reflected by the publishing activity."
https://esac-initiative.org/about/transformative-agreements/agreement-registry/microbio2021uio/,Microbiology Society,microbio2021uio,Microbiology Society Institutional publish and read 2 year pilot agreement,No,,01/01/2021,12/31/2022,University of Oslo (UiO) incl. Oslo University Hospital,Norway,2,,Agreement costs within the range of the previous spending level,"No price increase in 1st year, 2% 2nd year",Fixed price R&P deal,Unlimited Open Access publishing within the agreement,Yes,Yes,CC-BY mandatory,Not defined,More than 50%,Publishing costs vs access costs are not explicitly defined in the agreement,Yes,Yes,Deficient,Based on (manual?) recognition of authors by e-mail address and/or institution name. Author journey does not seem intuitive. No reporting tool.,"The publication output from UiO is low in this agreement, However, it is important to UiO to secure publishing with smaller publishers and to keep a diversity in publication channels."
https://esac-initiative.org/about/transformative-agreements/agreement-registry/whp2023tue/,White Horse Press,whp2023tue,White Horse Press agreement,No,,01/01/2023,12/31/2023,Eindhoven University of Technology,Netherlands,3,,Cost increase,,Subscriptions partly converted to OA publishing fees,,No,No,"CC-BY preference, exceptions allowed",Original research articles,20%-50%,,No,Yes,Too early to assess,,This agreement is for only 3 journals
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2023ukb/,Walter de Gruyter,degruy2023ukb,Walter de Gruyter Read and Publish 2023-2025,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/walter_de_gruyter_2023-2025_publish_and_read_agreement_-_geredigeerd.pdf,01/01/2023,12/31/2025,UKB/SURF,Netherlands,150,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,No risk involved,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,,Yes,Yes,Ok,,"New agreement with 100% open access including full open access and S2O publications, sustainable for the future"
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2020ukb/,Walter de Gruyter,degruy2020ukb,Walter de Gruyter Read & Publish,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/walter_de_gruyter_2020-2022_agreement_-_signed_geredigeerd.pdf,01/01/2020,12/31/2022,UKB / SURF,Netherlands,100,Increasing,Cost increase,,Subscriptions partly converted to OA publishing fees,The maximum number of articles is well above the average of the previous years,Yes,Yes,CC-BY variations allowed,"Original research articles, Review articles, Proceedings, Letters, Editorials",20%-50%,,Yes,Yes,Ok,"Workflow has just started, and will be monitored during the coming months",This new agreement for Walter de Gruyter is a step forward towards 100% Open Access in The Netherlands
https://esac-initiative.org/about/transformative-agreements/agreement-registry/thie2022vsnu/,Thieme,thie2022vsnu,UKB Thieme 2022,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/thieme_surf_par_agreement_2022-2024_geredigeerd.pdf,01/01/2022,12/31/2024,VSNU-UKB,Netherlands,100,,Agreement costs within the range of the previous spending level,,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Original research articles and Review articles are covered by the deal but brief communication, continuing education, case reports and letters will also be published by Thieme in open access",More than 50%,,Yes,Yes,Too early to assess,"New deal, publisher implemented new OA workflow process",
https://esac-initiative.org/about/transformative-agreements/agreement-registry/ttp2021delft/,Trans Tech Publications (TTP),ttp2021delft,TTPDelft,No,,05/30/2021,12/31/2024,TU Delft,Netherlands,3,,Cost increase,Agreement costs within the range of the previous spending level,Subscriptions partly converted to OA publishing fees,,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Letters",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2024tue/,The Royal Society,trs2024tue,RSL R&P deal,No,,01/01/2024,12/31/2024,Eindhoven University of Technology,Netherlands,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Fully OA titles are included selectively,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Letters",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2023tue/,The Royal Society,trs2023tue,The Royal Society Read and Publish agreement,No,,01/01/2023,12/31/2023,Eindhoven University of Technology,Netherlands,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,1 year contract,No,Fully OA titles are included selectively,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2022utwente/,The Royal Society,trs2022utwente,Royal Society package S,No,,01/01/2022,12/31/2022,University of Twente,Netherlands,2,,Cost increase,Access to more journals also as well as OA,Subscriptions partly converted to OA publishing fees,,No,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,Pay for subscriptions and OA in one fee,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2022tue/,The Royal Society,trs2022tue,The Royal Society Read and Publish agreement,No,,01/01/2022,12/31/2022,Eindhoven University of Technology,Netherlands,2,,Cost decrease,Fewer publications,Subscriptions partly converted to OA publishing fees,1 year contract,No,Fully OA titles are included selectively,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021tue/,The Royal Society,trs2021tue,Royal Society R&P deal Pack A,,,01/01/2021,31/12/2021,"Eindhoven University of Technology, TU/e",Netherlands,2,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Letters",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/gsl2022vu/,The Geological Society of London,gsl2022vu,Geological Society Lyell Collection Read and Publish 2022-2023,No,,01/01/2022,12/31/2023,Vrije Universiteit Amsterdam,Netherlands,2,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Proceedings",More than 50%,,Yes,Partly (e.g. to core journals only),Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/jbp2023leiden/,John Benjamins Publishing,jbp2023leiden,Read & publish open access agreement,No,,01/01/2023,12/31/2023,Universiteit Leiden,Netherlands,12,,Cost increase,Cost increase mainly caused by the extension of the Read component,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Introductory articles",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/jbp2022leiden/,John Benjamins Publishing,jbp2022leiden,Read & publish open access agreement,No,,01/01/2022,12/31/2022,Universiteit Leiden,Netherlands,12,,Cost increase,Cost increase mainly caused by the extension of the Read component,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Introductory articles",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/jbp2022tilburg/,John Benjamins Publishing,jbp2022tilburg,Read & Publish Open Access Agreement,No,,01/01/2022,12/31/2024,Tilburg University,Netherlands,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Introductory articles",1%-5%,,Yes,No,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/jbp2023ru/,John Benjamins Publishing,jbp2023ru,Read & Publish,No,,01/01/2023,12/31/2024,Radboud University,Netherlands,10,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Introductory articles",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/jbp2022ru/,John Benjamins Publishing,jbp2022ru,Read & Publish,No,,01/01/2022,12/31/2022,Radboud University,Netherlands,9,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Introductory articles",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iwa2019delft/,International Water Association (IWA Publishing),iwa2019delft,–,Yes,https://d1rkab7tlqy5f1.cloudfront.net/Library/Themaportalen/Library%20voor%20wetenschappers/Publiceren%20en%20verspreiden/IWA%20Publishing%20TU%20Delft%20Wageningen%20-%20RP%20Agreement%20Public_Redacted.pdf,01/01/2019,12/31/2021,TU Delft and Wageningen University,Netherlands,25,,Agreement costs within the range of the previous spending level,,Subscriptions fully converted to oa publishing fees (access related costs 5% or less),"In 2019, the Deal Rate shall be calculated by adding one (1) per cent to the Baseline Revenue.
",Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Letters, Editorials",0%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/ios2023ukb/,IOS Press,ios2023ukb,IOS Press Read and Publish 2023-2025,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/ios_press_2023-2025_read_publish_agreement_geredigeerd.pdf,01/01/2023,12/31/2025,UKB/SURF,Netherlands,50,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,No risks involved,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles",More than 50%,Read and publish share are not specified,Yes,Yes,Ok,,Sustainable for the future
https://esac-initiative.org/about/transformative-agreements/agreement-registry/ios2019ukb/,IOS Press,ios2019ukb,IOS Press Read & Publish,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/contract_ios_press_2019-2021_geredigeerd.pdf,01/01/2019,12/31/2022,UKB / SURF,Netherlands,80,,Cost increase,,Subscriptions partly converted to OA publishing fees,Unlimited OA publishing,Yes,Fully OA titles are included selectively,CC-BY NC 4.0,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,,Yes,Yes,Too early to assess,"There were initial problems with the workflow, but the publisher has worked on it and the workflow has improved",This agreement for IOS Press is a step forward towards 100% Open Access in The Netherlands
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2020utwente/,IOP Publishing,iop2021utwente,Twente IRL 2020-2023 (IOPP),No,,01/01/2020,12/31/2022,University of Twente,Netherlands,38,,Agreement costs within the range of the previous spending level,,"No extra costs, OA within access fee for the coming years",,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Letters, Special issue paper",More than 50%,"No extra costs, OA within access fee for the coming years",Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2020rug/,IOP Publishing,iop2020rug,IOP Transformative Research License,No,,01/01/2020,12/31/2022,University of Groningen,Netherlands,10,,Cost increase,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023uva/,IOP Publishing,iop2023uva,IOP Transformative Agreement,No,,02/01/2023,12/31/2023,University of Amsterdam,Netherlands,20,,Cost increase,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles",20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024uu/,Company of Biologists,compbio2024uu,Read and Publish licence agreement,No,,01/01/2024,12/31/2026,Utrecht University,Netherlands,3,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,Original research articles,20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021uu/,Company of Biologists,compbio2021uu,Read and Publish licence agreement,No,,01/01/2021,12/31/2023,Utrecht University,Netherlands,3,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024rug/,Company of Biologists,compbio2024rug,Read and publish license agreement,No,,01/01/2024,12/31/2026,University of Groningen,Netherlands,5,,Cost increase,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,Original research articles,1%-5%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021rug/,Company of Biologists,compbio2021rug,Read and publish license agreement,No,,01/01/2021,12/31/2023,University of Groningen,Netherlands,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021uva/,Company of Biologists,compbio2021uva,READ AND PUBLISH LICENCE AGREEMENT,No,,02/01/2021,12/31/2023,University of Amsterdam,Netherlands,2,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024leiden/,Company of Biologists,compbio2024leiden,Read & publish open access agreement,No,,01/01/2024,12/31/2026,Universiteit Leiden,Netherlands,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,1%-5%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021leiden/,Company of Biologists,compbio2021leiden,Read and publish license agreement,No,,01/01/2021,12/31/2023,Universiteit Leiden,Netherlands,4,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024ru/,Company of Biologists,compbio2024ru,OA Read and Publish Licence Agreement,No,,01/01/2024,12/31/2026,Radboud University,Netherlands,2,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021ru/,Company of Biologists,compbio2021ru,Read & Publish,No,,01/01/2021,12/31/2023,Radboud University,Netherlands,2,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cp2022uu/,Cogitatio Press,cp2022uu,Institutional Membership agreement Cogitatio Press,No,,01/01/2022,12/31/2024,Utrecht University,Netherlands,6,,Cost increase,No earlier subscriptions,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Editorials, Book review, Commentary, Short note",0%,,Yes,No,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cp2020utwente/,Cogitatio Press,cp2020utwente,Institutional Membership agreement Cogitatio Press,No,,01/01/2020,12/31/2022,University of Twente,Netherlands,6,"Just started the agreement, needs to become more familiar",Cost increase,No earlier subscriptions,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),No info available,Yes,No,CC-BY mandatory,"Original research articles, Review articles",0%,,Yes,No,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021vsnu/,Cambridge University Press,cam2021vsnu,CUP Read and Publish Agreement,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/cup_surf_2021-2023_definite_geredigeerd.pdf,01/01/2021,12/31/2023,VSNU-UKB,Netherlands,400,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,A maximum number of articles applies,Yes,Yes,CC-BY variations allowed,"Original research articles, Review articles, Rapid communication, brief reports, case reports",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2017vsnu/,Cambridge University Press,cam2017vsnu,–,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/cambridge20162019_geredigeerd.pdf,01/01/2017,12/31/2020,VSNU-UKB,Netherlands,260,,Cost increase,,Subscriptions partly converted to oa publishing fees," 
",Yes,Yes,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Ok,,–
https://esac-initiative.org/about/transformative-agreements/agreement-registry/brill2022ukb/,Brill,brill2022ukb,Brill Publish and Read Agreement,Yes,https://www.openaccess.nl/sites/www.openaccess.nl/files/documenten/brill_surf_par_agreement_2022-2024_redacted.pdf,01/01/2022,12/31/2024,UKB/SURF,Netherlands,170,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,The number of articles to be published is unlimited,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2020justice/,Cambridge University Press,cam2020justice,Read and Publish Agreement,No,,01/01/2020,12/31/2022,Japan Alliance of University Library Consortia for E-Resources (JUSTICE),Japan,60,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,The amount of publishing is unlimited – there are no additional charges for publishing articles (APC) above the fixed amount.,No,Yes,CC-BY variations allowed,"Original research articles, Review articles, Rapid Communications",More than 50%,,Yes,Yes,Too early to assess,,JUSTICE is an opt-in consortium and a party to a contract with CUP is each university.
https://esac-initiative.org/about/transformative-agreements/agreement-registry/asme2022justice/,American Society of Mechanical Engineers,asme2022justice,Read and Publish Agreement,No,,01/01/2022,12/31/2024,Japan Alliance of University Library Consortia for E-Resources (JUSTICE),Japan,5,This figure is an estimate of the number of OA articles to be published from the contracted universities,Cost increase,,Subscriptions partly converted to OA publishing fees,The amount of publishing is unlimited – there are no additional charges for publishing articles (APC) above the fixed amount,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Proceedings",More than 50%,,Yes,No,Too early to assess,,JUSTICE is an opt-in consortium and a party to a contract with ASME is each university.
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2023titech/,American Chemical Society,acs2023titech,,No,,01/01/2023,12/31/2025,Tokyo Institute of Technology,Japan,140,,Cost increase,,Subscriptions partly converted to OA publishing fees,"Unused credits will be transferred into the next year, even after expiration of the contract. In case the credits will not cover the output, each additional article will be invoiced separately.",Yes,Yes,CC-BY mandatory,"All article types are included, except additions, corrections, editorials, and ebooks",More than 50%,,Yes,Yes,Too early to assess,,
